Title,Weblinks
Enhanced thermoelectric performance of In and Se co-doped GeTe compounds,www.doi.org/10.1016/j.jmrt.2020.02.037
Implementation of multi-criteria decision method for selection of suitable material for development of horizontal wind turbine blade for sustainable energy generation,www.doi.org/10.1016/j.heliyon.2019.e03142
Nanostructure in Fe0.65Cr0.35 close to the upper limit of the miscibility gap,www.doi.org/10.1016/j.scriptamat.2020.01.024
Magnetization processes of irregular dendrite structures - A Monte Carlo study,www.doi.org/10.1016/j.physb.2019.411745
Estimation of the functions of some iron-based ternary systems within Miedema model and comparison with experiment,www.doi.org/10.1016/j.rinp.2020.102969
On the strengthening and embrittlement mechanisms of an additively manufactured Nickel-base superalloy,www.doi.org/10.1016/j.mtla.2020.100657
"Diffusion-controlled mechanical property-enhancement of Al-20wt.%Si ribbon annealed under high static magnetic fields, from the microscale to the atomic scale",www.doi.org/10.1016/j.matdes.2020.108476
Recent developments on the cyclic stability in elastocaloric materials,www.doi.org/10.1016/j.matdes.2020.109030
Thermodynamics and adsorption study of the corrosion inhibition of mild steel by <ce:italic>Euphorbia heterophylla L.</ce:italic> extract in 1.5 ​M HCl,www.doi.org/10.1016/j.rinma.2020.100074
"Effects of TiC<ce:inf loc=post>0.5</ce:inf>N<ce:inf loc=post>0.5</ce:inf> nanoparticles on the microstructure, mechanical and thermal properties of TiC<ce:inf loc=post>0.5</ce:inf>N<ce:inf loc=post>0.5</ce:inf>/Al-Cu nanocomposites",www.doi.org/10.1016/j.jmrt.2019.12.037
Experimental investigation of the Al–Co–Fe phase diagram over the whole composition range,www.doi.org/10.1016/j.jallcom.2019.152110
Phase equilibria and new misfit layer compound in the ternary system of Pb–Se–V,www.doi.org/10.1016/j.jallcom.2020.154730
Diffusion-driven microstructure evolution in OpenCalphad,www.doi.org/10.1016/j.commatsci.2019.109236
Photothermal image reconstruction in opaque media with virtual wave backpropagation,www.doi.org/10.1016/j.ndteint.2020.102239
Rapid production of pillar structures on the surface of single crystal CMSX-4 superalloy by femtosecond laser machining,www.doi.org/10.1016/j.optlaseng.2019.105941
A review of printed circuit heat exchangers for helium and supercritical CO<ce:inf loc=post>2</ce:inf> Brayton cycles,www.doi.org/10.1016/j.tsep.2020.100543
Tantalum and zirconium induced structural transitions at complex [111] tilt grain boundaries in copper,www.doi.org/10.1016/j.actamat.2020.02.064
Novel methods for dislocation density estimation in highly compacted tangles,www.doi.org/10.1016/j.jmrt.2019.12.040
High Machinability of Plasma-Nitrided HPM80 Dies at 673K by PCD-Tools for Hot Mold-Stamping,www.doi.org/10.1016/j.promfg.2020.04.223
In-situ TEM study of the crystallization sequence in a gold-based metallic glass,www.doi.org/10.1016/j.actamat.2020.06.021
"Microstructure, strength and fracture toughness of CuNb nanocomposites processed with high pressure torsion using multi-sector disks",www.doi.org/10.1016/j.scriptamat.2020.07.061
"Materials for hydrogen-based energy storage – past, recent progress and future outlook",www.doi.org/10.1016/j.jallcom.2019.153548
First-principles-aided thermodynamic modeling of transition-metal heterogeneous catalysts: A review,www.doi.org/10.1016/j.gee.2020.07.006
Effect of nitrogen content on microstructure and corrosion resistance of sputter-deposited multicomponent (TiNbZrTa)N<ce:inf loc=post>x</ce:inf> films,www.doi.org/10.1016/j.surfcoat.2020.126485
First-principles calculations on high-temperature desorption loss from iridium,www.doi.org/10.1016/j.commatsci.2020.109897
"Microstructure and mechanical, electrical, and electrochemical properties of sputter-deposited multicomponent (TiNbZrTa)N<ce:inf loc=post>x</ce:inf> coatings",www.doi.org/10.1016/j.surfcoat.2020.125651
"Tracing fcc iron in oxide dispersion strengthened steel by photoelectron emission, Mössbauer spectroscopy, and X-ray diffraction",www.doi.org/10.1016/j.vacuum.2020.109270
Influence of process gas during powder bed fusion with laser beam of Zr-based bulk metallic glasses,www.doi.org/10.1016/j.procir.2020.09.039
Local mechanical and frictional properties of Ag/MoS<ce:inf loc=post>2</ce:inf>-doped self-lubricating Ni-based laser claddings and resulting high temperature vacuum performance,www.doi.org/10.1016/j.matdes.2019.108296
"Investigation of adsorption, dissociation, and diffusion properties of hydrogen on the V (1 0 0) surface and in the bulk: A first-principles calculation",www.doi.org/10.1016/j.jare.2019.09.003
"Mechanical behavior and microstructure of hypereutectic high chromium cast iron: the combined effects of tungsten, manganese and molybdenum additions",www.doi.org/10.1016/j.jmrt.2020.03.098
Recrystallization of Cu-30Zn brass during friction stir welding,www.doi.org/10.1016/j.jmrt.2020.02.001
Using numerical methods to screen magnetocaloric materials in an active magnetic regenerative cycle,www.doi.org/10.1016/j.ijrefrig.2020.08.015
Examination of high-temperature mechanisms and behavior under compression and processing maps of pure copper,www.doi.org/10.1016/j.jmrt.2019.11.036
<ce:italic>Closo</ce:italic>-Hydroborate Sodium Salts as an Emerging Class of Room-Temperature Solid Electrolytes,www.doi.org/10.1016/j.xcrp.2020.100217
Preparation and high temperature tribological properties of laser in-situ synthesized self-lubricating composite coating on 304 stainless steel,www.doi.org/10.1016/j.jmrt.2020.05.008
Microstructures and performances of the butt joint of TA1/Q235B bimetallic sheet with addition of a Mo interlayer by using narrow gap laser welding with filler wire,www.doi.org/10.1016/j.jmrt.2020.07.054
The Ag–Li system's experimental and <ce:italic>ab initio</ce:italic> thermodynamic dataset,www.doi.org/10.1016/j.dib.2019.104939
Electron tomography: An imaging method for materials deformation dynamics,www.doi.org/10.1016/j.cossms.2020.100850
Constitutive flow behavior and microstructural evolution of 17<ce:hsp sp=0.25></ce:hsp>vol% SiCp/7055Al composite during compression at elevated temperature,www.doi.org/10.1016/j.jmrt.2020.04.010
Cavitation intensity recognition for high-speed axial piston pumps using 1-D convolutional neural networks with multi-channel inputs of vibration signals,www.doi.org/10.1016/j.aej.2020.07.052
Machine learning approach to automated analysis of atomic configuration of molecular dynamics simulation,www.doi.org/10.1016/j.commatsci.2020.109880
Unveiling non-equilibrium metallurgical phases in dissimilar Al-Cu joints processed by vaporizing foil actuator welding,www.doi.org/10.1016/j.matdes.2019.108306
Predicting the dominating factors during heat transfer in magnetocaloric composite wires,www.doi.org/10.1016/j.matdes.2020.108832
Experimental and statistical study of the effect of temperature and waste ratio on the mechanical properties and cost of polystyrene polypropylene plastic blends,www.doi.org/10.1016/j.heliyon.2020.e04166
Accelerated design of L1<ce:inf loc=post>2</ce:inf>-strengthened Co-base superalloys based on machine learning of experimental data,www.doi.org/10.1016/j.matdes.2020.108996
An explicit and accurate approach toward simulating plastic-to-pseudoelastic transitions of SMAs under multiple loading and unloading cycles,www.doi.org/10.1016/j.ijsolstr.2019.08.024
Microscopic Degradation in Formamidinium-Cesium Lead Iodide Perovskite Solar Cells under Operational Stressors,www.doi.org/10.1016/j.joule.2020.06.005
A new strategy for strengthening additively manufactured cold spray deposits through in-process densification,www.doi.org/10.1016/j.addma.2020.101626
Voxel-based strain tensors from near-field High Energy Diffraction Microscopy,www.doi.org/10.1016/j.cossms.2020.100852
Knowledge of process-structure-property relationships to engineer better heat treatments for laser powder bed fusion additive manufactured Inconel 718,www.doi.org/10.1016/j.addma.2019.100977
Deformation heterogeneity in laser-welded Eurofer,www.doi.org/10.1016/j.fusengdes.2020.111860
Pyrolysis properties of crystallization aluminum chloride solution,www.doi.org/10.1016/j.jmrt.2020.07.012
Caloric effects of quantum materials: An outlook,www.doi.org/10.1016/j.physo.2020.100028
"Accounting for the dissipation of abiotic resources in LCA: Status, key challenges and potential way forward",www.doi.org/10.1016/j.resconrec.2020.104748
Special Issue of Journal of Manufacturing Processes on New Trends in Manufacturing Processes Research 2020,www.doi.org/10.1016/j.promfg.2020.05.098
Mechanism investigation and catalyst screening of high-temperature reverse water gas shift reaction,www.doi.org/10.1016/j.gce.2020.10.001
Effect of Fe/N-doped carbon nanotube (CNT) wall thickness on CO<ce:inf loc=post>2</ce:inf> conversion: A DFT study,www.doi.org/10.1016/j.susmat.2020.e00224
An overview of tailoring strain delocalization for strength-ductility synergy,www.doi.org/10.1016/j.pmatsci.2020.100675
Implementation of the UNIQUAC model in the OpenCalphad software,www.doi.org/10.1016/j.fluid.2019.112398
Preface,www.doi.org/10.1016/j.promfg.2020.08.001
Combination of thermodynamic knowledge and multilayer feedforward neural networks for accurate prediction of M<ce:inf loc=post>S</ce:inf> temperature in steels,www.doi.org/10.1016/j.matdes.2020.108696
Liquid Thermocells Enable Low-Grade Heat Harvesting,www.doi.org/10.1016/j.matt.2020.10.008
Reliability of Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> nanofluid concentration on the heat transfer augmentation and resizing for single and double stack microchannels,www.doi.org/10.1016/j.aej.2020.04.046
A critical assessment of experimental investigation of dynamic recrystallization of metallic materials,www.doi.org/10.1016/j.matdes.2020.108873
Weld properties and residual stresses of VPPA Al welds at varying welding positions,www.doi.org/10.1016/j.jmrt.2020.01.040
Processing parameters in laser powder bed fusion metal additive manufacturing,www.doi.org/10.1016/j.matdes.2020.108762
Weak chatter detection in milling based on sparse dictionary,www.doi.org/10.1016/j.promfg.2020.05.121
Graphical Contents list,www.doi.org/10.1016/S2352-8478(20)30452-4
Thermal conductivity of dense <ce:italic>hcp</ce:italic> iron: Direct measurements using laser heated diamond anvil cell,www.doi.org/10.1016/j.gsf.2019.12.010
Vanadium Oxide Clusters Decorated Metallic Cobalt Catalyst for Active Alkaline Hydrogen Evolution,www.doi.org/10.1016/j.xcrp.2020.100275
Prediction of Surface Roughness by Machine Vision using Principal Components based Regression Analysis,www.doi.org/10.1016/j.procs.2020.03.242
The effects of graphene content on the mechanical properties and thermal conductivity of Inconel 718 superalloy brazed using BNi-2/graphene composite filler metal,www.doi.org/10.1016/j.rinp.2019.102828
"A study of vitamin B influence on the morphology, roughness, and reflectance of electropolished aluminum in H<ce:inf loc=post>3</ce:inf>PO<ce:inf loc=post>4</ce:inf>–H<ce:inf loc=post>2</ce:inf>SO<ce:inf loc=post>4</ce:inf> mixture",www.doi.org/10.1016/j.arabjc.2018.06.011
Transient nucleation in selective laser melting of Zr-based bulk metallic glass,www.doi.org/10.1016/j.matdes.2020.108958
The inhibitive action of <ce:italic>Calendula officinalis</ce:italic> flower heads extract for mild steel corrosion in 1 M HCl solution,www.doi.org/10.1016/j.jmrt.2020.09.078
Catalytic effect of Ni@rGO on the hydrogen storage properties of MgH<ce:inf loc=post>2</ce:inf>,www.doi.org/10.1016/j.jma.2019.06.006
"An adaptive design for cost, quality and productivity-oriented sustainable machining of stainless steel 316",www.doi.org/10.1016/j.jmrt.2020.10.056
What Exactly Causes Light-Induced Halide Segregation in Mixed-Halide Perovskites?,www.doi.org/10.1016/j.matt.2019.12.004
Metaheuristic-based inverse design of materials – A survey,www.doi.org/10.1016/j.jmat.2020.02.011
A comparative study of hot ductility of unadded and Ce-added SA508-4N RPV steels,www.doi.org/10.1016/j.jmrt.2020.11.059
Microstructure and microtexture evolution of dynamic recrystallization during hot deformation of a nickel-based superalloy,www.doi.org/10.1016/j.matdes.2019.108429
Deformations of Ti-6Al-4V additive-manufacturing-induced isotropic and anisotropic columnar structures: <ce:italic>Insitu</ce:italic> measurements and underlying mechanisms,www.doi.org/10.1016/j.addma.2020.101322
Virtual Element Method for Cross-Wedge Rolling during Tailored Forming Processes,www.doi.org/10.1016/j.promfg.2020.04.220
Hot-deformation-induced structural and mechanical properties of Ce-modified SAF 2507 super duplex stainless steel,www.doi.org/10.1016/j.jmrt.2020.05.123
Literature review on the mechanical properties of materials after surface mechanical attrition treatment (SMAT),www.doi.org/10.1016/j.nanoms.2020.04.002
Influence of Temperature and Strain Rate on Microstructure and Fracture Mechanism of Mild Steel,www.doi.org/10.1016/j.promfg.2020.05.005
Anisotropic elastic and thermodynamic properties of the HCP-Titanium and the FCC-Titanium structure under different pressures,www.doi.org/10.1016/j.jmrt.2020.01.086
The Power of Hydrides,www.doi.org/10.1016/j.joule.2020.02.008
Understanding humidity-induced actuation in <ce:italic>Antheraea pernyi</ce:italic> silks,www.doi.org/10.1016/j.giant.2020.100029
Post-irradiation annealing behavior of irradiation hardening of China low-Cu RPV steel,www.doi.org/10.1016/j.nme.2020.100727
Experimental and numerical assessment of the end of the thermoelastic effect during static traction test,www.doi.org/10.1016/j.prostr.2020.10.118
Synthesis and applications of titanium oxide catalysts for lower temperature CO oxidation,www.doi.org/10.1016/j.crgsc.2020.100022
Investigation of single asperity wear at the microscale in an austenitic steel,www.doi.org/10.1016/j.wear.2020.203289
"Ground state parameters, electronic properties and elastic constants of CaMg<ce:inf loc=post>3</ce:inf>: DFT study",www.doi.org/10.1016/j.jma.2020.06.007
A perspective on conventional high-temperature superconductors at high pressure: Methods and materials,www.doi.org/10.1016/j.physrep.2020.02.003
Effect of methanolic plant extract on copper electro-polishing in ortho-phosphoric acid,www.doi.org/10.1016/j.arabjc.2020.06.017
Oxygen Electronic Character at the Interface Tunes Catalytic Selectivity,www.doi.org/10.1016/j.chempr.2020.10.013
Synthesis and evaluation of anticorrosion properties of onion mesocarp-nickel nanocomposites on X80 steel in acidic cleaning solution,www.doi.org/10.1016/j.jmrt.2020.01.017
Latent thermal energy storage technologies and applications: A review,www.doi.org/10.1016/j.ijft.2020.100039
Nature MADE: A Simple Guide to Biological Design Rules,www.doi.org/10.1016/j.matt.2020.02.018
Transformation mechanisms and governing orientation relationships through selective dissolution of Ni via liquid metal dealloying from (FeCo)<ce:inf loc=post>x</ce:inf>Ni<ce:inf loc=post>100−x</ce:inf> precursors,www.doi.org/10.1016/j.matdes.2019.108271
